"Date","Price","Open","High","Low","Change %"
"2021-11-05 23:55:00","1.15647","1.15649","1.156575","1.156465","270"
"2021-11-05 23:56:00","1.15661","1.15647","1.156625","1.156425","299"
"2021-11-05 23:57:00","1.15657","1.15662","1.15669","1.156565","272"
"2021-11-05 23:58:00","1.15653","1.156565","1.156655","1.156505","257"
"2021-11-05 23:59:00","1.156355","1.15652","1.156535","1.15635","270"
"2021-11-06 00:00:00","1.156455","1.156365","1.156455","1.15629","291"
"2021-11-06 00:01:00","1.156595","1.156455","1.156605","1.15638","291"
"2021-11-06 00:02:00","1.156425","1.156585","1.15662","1.15633","276"
"2021-11-06 00:03:00","1.15657","1.15642","1.156585","1.156415","277"
"2021-11-06 00:04:00","1.15659","1.156565","1.15662","1.15655","302"
"2021-11-06 00:05:00","1.1566","1.156585","1.156625","1.156525","280"
"2021-11-06 00:06:00","1.156655","1.1566","1.156665","1.156525","268"
"2021-11-06 00:07:00","1.15668","1.15665","1.15669","1.15661","263"
"2021-11-06 00:08:00","1.156745","1.156685","1.15683","1.15668","262"
"2021-11-06 00:09:00","1.156645","1.156755","1.156755","1.156635","269"
"2021-11-06 00:10:00","1.156595","1.15664","1.15671","1.15658","273"
"2021-11-06 00:11:00","1.15652","1.156595","1.156645","1.156515","262"
"2021-11-06 00:12:00","1.15658","1.15653","1.156595","1.15651","280"
"2021-11-06 00:13:00","1.15649","1.15658","1.156595","1.15646","272"
"2021-11-06 00:14:00","1.156425","1.156485","1.156505","1.15637","271"
"2021-11-06 00:15:00","1.15633","1.15644","1.15644","1.15626","246"
"2021-11-06 00:16:00","1.15635","1.156325","1.15639","1.15631","236"
"2021-11-06 00:17:00","1.15634","1.15635","1.156365","1.156295","247"
"2021-11-06 00:18:00","1.15631","1.156335","1.15635","1.15624","245"
"2021-11-06 00:19:00","1.15628","1.1563","1.15634","1.15626","233"
"2021-11-06 00:20:00","1.156235","1.1563","1.156305","1.15621","269"
"2021-11-06 00:21:00","1.156225","1.156235","1.156245","1.156165","248"
"2021-11-06 00:22:00","1.156155","1.156225","1.15623","1.15613","261"
"2021-11-06 00:23:00","1.15617","1.15616","1.156225","1.15608","260"
"2021-11-06 00:24:00","1.156085","1.156175","1.156205","1.15605","275"
"2021-11-06 00:25:00","1.15602","1.156085","1.1561","1.15601","260"
"2021-11-06 00:26:00","1.15599","1.15602","1.15604","1.15596","248"
"2021-11-06 00:27:00","1.156045","1.155995","1.156105","1.15597","259"
"2021-11-06 00:28:00","1.156085","1.15605","1.156115","1.156025","257"
"2021-11-06 00:29:00","1.15594","1.156075","1.156085","1.15594","285"
"2021-11-06 00:30:00","1.155975","1.155945","1.15605","1.15592","281"
"2021-11-06 00:31:00","1.15599","1.15598","1.156","1.155865","265"
"2021-11-06 00:32:00","1.156075","1.15598","1.156115","1.15597","264"
"2021-11-06 00:33:00","1.155975","1.156065","1.15608","1.155955","264"
"2021-11-06 00:34:00","1.15599","1.15598","1.156","1.155905","252"
"2021-11-06 00:35:00","1.15593","1.15598","1.156005","1.155875","248"
"2021-11-06 00:36:00","1.15587","1.155925","1.15594","1.155835","273"
"2021-11-06 00:37:00","1.155935","1.15588","1.15598","1.15586","261"
"2021-11-06 00:38:00","1.15606","1.155935","1.1561","1.155905","273"
"2021-11-06 00:39:00","1.15608","1.15607","1.15612","1.15604","254"
"2021-11-06 00:40:00","1.15606","1.156075","1.156235","1.156045","237"
"2021-11-06 00:41:00","1.15609","1.156045","1.156115","1.156035","233"
"2021-11-06 00:42:00","1.156135","1.156095","1.156195","1.15609","259"
"2021-11-06 00:43:00","1.156065","1.15614","1.15619","1.15604","220"
"2021-11-06 00:44:00","1.156005","1.156055","1.15611","1.15597","274"
"2021-11-06 00:45:00","1.156075","1.156005","1.156105","1.156","245"
"2021-11-06 00:46:00","1.15598","1.15607","1.15607","1.15596","229"
"2021-11-06 00:47:00","1.155905","1.15598","1.155995","1.15585","262"
"2021-11-06 00:48:00","1.155875","1.155905","1.155955","1.15585","244"
"2021-11-06 00:49:00","1.155875","1.155885","1.1559","1.155825","241"
"2021-11-06 00:50:00","1.155925","1.155875","1.155925","1.1558","266"
"2021-11-06 00:51:00","1.155885","1.155915","1.15593","1.155845","248"
"2021-11-06 00:52:00","1.155845","1.15589","1.155965","1.15584","283"
"2021-11-06 00:53:00","1.155855","1.15585","1.15591","1.155835","283"
"2021-11-06 00:54:00","1.15579","1.15586","1.155875","1.155765","246"
"2021-11-06 00:55:00","1.15575","1.15579","1.1558","1.15569","243"
"2021-11-06 00:56:00","1.15577","1.155745","1.1558","1.155695","257"
"2021-11-06 00:57:00","1.155685","1.15578","1.15583","1.15566","264"
"2021-11-06 00:58:00","1.155695","1.155685","1.155725","1.15565","269"
"2021-11-06 00:59:00","1.15567","1.155695","1.15571","1.155655","244"
"2021-11-06 01:00:00","1.15572","1.155695","1.15577","1.15564","258"
"2021-11-06 01:01:00","1.155705","1.15571","1.155805","1.155675","255"
"2021-11-06 01:02:00","1.155685","1.1557","1.15572","1.155655","245"
"2021-11-06 01:03:00","1.155725","1.15568","1.15573","1.15566","257"
"2021-11-06 01:04:00","1.1556","1.155715","1.155715","1.155565","266"
"2021-11-06 01:05:00","1.15562","1.155605","1.15566","1.155515","263"
"2021-11-06 01:06:00","1.15549","1.15562","1.15564","1.155465","245"
"2021-11-06 01:07:00","1.155425","1.15549","1.15551","1.15542","288"
"2021-11-06 01:08:00","1.15541","1.155425","1.155465","1.1554","266"
"2021-11-06 01:09:00","1.1554","1.15541","1.155435","1.15537","267"
"2021-11-06 01:10:00","1.155535","1.155395","1.15561","1.155375","259"
"2021-11-06 01:11:00","1.155595","1.155525","1.15561","1.155475","247"
"2021-11-06 01:12:00","1.15554","1.1556","1.155615","1.15553","242"
"2021-11-06 01:13:00","1.15561","1.15554","1.15569","1.155475","258"
"2021-11-06 01:14:00","1.15568","1.1556","1.155695","1.155575","238"
"2021-11-06 01:15:00","1.15569","1.15568","1.15576","1.155655","280"
"2021-11-06 01:16:00","1.155695","1.155705","1.15573","1.155665","247"
"2021-11-06 01:17:00","1.155695","1.1557","1.155765","1.155675","200"
"2021-11-06 01:18:00","1.155595","1.15568","1.155715","1.15557","245"
"2021-11-06 01:19:00","1.155575","1.1556","1.15561","1.155555","226"
"2021-11-06 01:20:00","1.155495","1.155585","1.155605","1.15548","272"
"2021-11-06 01:21:00","1.15538","1.155485","1.155545","1.155355","258"
"2021-11-06 01:22:00","1.155395","1.155395","1.15544","1.155365","235"
"2021-11-06 01:23:00","1.155305","1.15539","1.1554","1.155275","278"
"2021-11-06 01:24:00","1.15516","1.155315","1.155335","1.155135","261"
"2021-11-06 01:25:00","1.15518","1.155165","1.155215","1.15515","266"
"2021-11-06 01:26:00","1.155205","1.15517","1.155265","1.155155","241"
"2021-11-06 01:27:00","1.15523","1.15521","1.15531","1.155195","249"
"2021-11-06 01:28:00","1.155295","1.15523","1.15535","1.15522","214"
"2021-11-06 01:29:00","1.15526","1.155295","1.155315","1.15526","254"
"2021-11-06 01:30:00","1.155305","1.15525","1.155315","1.15522","228"
"2021-11-06 01:31:00","1.155245","1.1553","1.15531","1.155225","249"
"2021-11-06 01:32:00","1.1554","1.15521","1.1554","1.155175","239"
"2021-11-06 01:33:00","1.155385","1.1554","1.155505","1.155365","247"
"2021-11-06 01:34:00","1.15543","1.15538","1.155445","1.15536","234"
"2021-11-06 01:35:00","1.15537","1.15543","1.155455","1.15533","257"
"2021-11-06 01:36:00","1.155495","1.155355","1.155515","1.155345","228"
"2021-11-06 01:37:00","1.155425","1.155495","1.15551","1.15541","225"
"2021-11-06 01:38:00","1.15544","1.15542","1.155465","1.155385","250"
"2021-11-06 01:39:00","1.155325","1.155435","1.15546","1.155315","227"
"2021-11-06 01:40:00","1.155355","1.155325","1.15537","1.155295","248"
"2021-11-06 01:41:00","1.155415","1.155345","1.15544","1.15534","232"
"2021-11-06 01:42:00","1.155335","1.155415","1.155425","1.155335","256"
"2021-11-06 01:43:00","1.155355","1.155335","1.15542","1.155335","240"
"2021-11-06 01:44:00","1.155335","1.155365","1.155385","1.15529","241"
"2021-11-06 01:45:00","1.15526","1.155325","1.15533","1.155245","237"
"2021-11-06 01:46:00","1.155175","1.15526","1.155295","1.15515","259"
"2021-11-06 01:47:00","1.15515","1.155185","1.15523","1.15514","247"
"2021-11-06 01:48:00","1.15514","1.15515","1.155205","1.155125","223"
"2021-11-06 01:49:00","1.155105","1.15514","1.15516","1.15508","218"
"2021-11-06 01:50:00","1.15506","1.155095","1.155145","1.155035","261"
"2021-11-06 01:51:00","1.15502","1.155055","1.15511","1.15501","258"
"2021-11-06 01:52:00","1.15502","1.15501","1.155075","1.155","269"
"2021-11-06 01:53:00","1.155035","1.155015","1.155075","1.155","245"
"2021-11-06 01:54:00","1.155025","1.15504","1.155075","1.15501","251"
"2021-11-06 01:55:00","1.154995","1.155025","1.155035","1.15493","282"
"2021-11-06 01:56:00","1.1549","1.15501","1.15501","1.15486","292"
"2021-11-06 01:57:00","1.15506","1.154895","1.155075","1.15484","237"
"2021-11-06 01:58:00","1.15515","1.15506","1.155185","1.155025","233"
"2021-11-06 01:59:00","1.15499","1.155155","1.15516","1.15499","256"
"2021-11-06 02:00:00","1.155115","1.154995","1.155175","1.15496","270"
"2021-11-06 02:01:00","1.15515","1.155105","1.15516","1.155095","228"
"2021-11-06 02:02:00","1.1553","1.15515","1.155325","1.15511","245"
"2021-11-06 02:03:00","1.155425","1.155295","1.155435","1.15523","238"
"2021-11-06 02:04:00","1.1555","1.155425","1.155525","1.15539","217"
"2021-11-06 02:05:00","1.15551","1.155505","1.15554","1.155475","213"
"2021-11-06 02:06:00","1.15586","1.155505","1.155865","1.15549","293"
"2021-11-06 02:07:00","1.155825","1.155855","1.15591","1.1557","303"
"2021-11-06 02:08:00","1.15586","1.15581","1.15594","1.155795","283"
"2021-11-06 02:09:00","1.156115","1.15586","1.156205","1.155795","283"
"2021-11-06 02:10:00","1.15608","1.1561","1.15617","1.156055","254"
"2021-11-06 02:11:00","1.156085","1.15608","1.15613","1.156005","253"
"2021-11-06 02:12:00","1.15604","1.15613","1.15613","1.155975","273"
"2021-11-06 02:13:00","1.15611","1.156045","1.15616","1.15603","250"
"2021-11-06 02:14:00","1.15622","1.156115","1.156225","1.15609","237"
"2021-11-06 02:15:00","1.156035","1.15622","1.156225","1.156","262"
"2021-11-06 02:16:00","1.156","1.15603","1.156085","1.155985","276"
"2021-11-06 02:17:00","1.15602","1.155995","1.15607","1.15599","249"
"2021-11-06 02:18:00","1.15619","1.156025","1.15621","1.15599","241"
"2021-11-06 02:19:00","1.156225","1.156195","1.15625","1.15615","245"
"2021-11-06 02:20:00","1.156345","1.15624","1.156375","1.156225","248"
"2021-11-06 02:21:00","1.15627","1.156335","1.156345","1.15623","296"
"2021-11-06 02:22:00","1.156255","1.156265","1.15637","1.15623","254"
"2021-11-06 02:23:00","1.156295","1.15625","1.156315","1.156225","256"
"2021-11-06 02:24:00","1.156345","1.15629","1.15635","1.156255","234"
"2021-11-06 02:25:00","1.156545","1.156345","1.15655","1.15633","300"
"2021-11-06 02:26:00","1.15655","1.156545","1.156585","1.156495","248"
"2021-11-06 02:27:00","1.15661","1.15657","1.156645","1.15654","250"
"2021-11-06 02:28:00","1.15652","1.156615","1.15662","1.1565","246"
"2021-11-06 02:29:00","1.156515","1.15652","1.15655","1.156485","253"
"2021-11-06 02:30:00","1.15632","1.156515","1.156515","1.156285","271"
"2021-11-06 02:31:00","1.15634","1.156315","1.156435","1.156315","242"
"2021-11-06 02:32:00","1.156395","1.15634","1.15641","1.15631","227"
"2021-11-06 02:33:00","1.15644","1.156405","1.156455","1.15638","240"
"2021-11-06 02:34:00","1.156315","1.156445","1.156445","1.156295","228"
"2021-11-06 02:35:00","1.15642","1.156315","1.156435","1.156315","224"
"2021-11-06 02:36:00","1.156435","1.156415","1.156445","1.15636","267"
"2021-11-06 02:37:00","1.156425","1.15644","1.156525","1.15639","237"
"2021-11-06 02:38:00","1.15644","1.15643","1.15645","1.156405","206"
"2021-11-06 02:39:00","1.15637","1.15644","1.15644","1.156345","266"
"2021-11-06 02:40:00","1.156375","1.156365","1.156455","1.156345","265"
"2021-11-06 02:41:00","1.156545","1.156415","1.156575","1.156395","251"
"2021-11-06 02:42:00","1.15641","1.15655","1.156575","1.15639","262"
"2021-11-06 02:43:00","1.156585","1.15641","1.15661","1.156325","267"
"2021-11-06 02:44:00","1.156585","1.156585","1.15666","1.156545","267"
"2021-11-06 02:45:00","1.156565","1.15659","1.15662","1.15655","227"
"2021-11-06 02:46:00","1.156535","1.15657","1.156585","1.15652","214"
"2021-11-06 02:47:00","1.15654","1.15655","1.15662","1.156525","230"
"2021-11-06 02:48:00","1.156385","1.15655","1.15656","1.156375","255"
"2021-11-06 02:49:00","1.15637","1.15638","1.156395","1.156315","250"
"2021-11-06 02:50:00","1.15638","1.15638","1.15643","1.15633","238"
"2021-11-06 02:51:00","1.15639","1.156365","1.156465","1.15634","236"
"2021-11-06 02:52:00","1.156445","1.15639","1.156455","1.15636","262"
"2021-11-06 02:53:00","1.15642","1.15645","1.156465","1.156345","224"
"2021-11-06 02:54:00","1.156475","1.15642","1.15648","1.15639","268"
"2021-11-06 02:55:00","1.156465","1.156475","1.1565","1.15644","220"
"2021-11-06 02:56:00","1.156485","1.15646","1.15659","1.15644","262"
"2021-11-06 02:57:00","1.15665","1.15648","1.15666","1.15647","251"
"2021-11-06 02:58:00","1.156755","1.15664","1.156755","1.156595","228"
"2021-11-06 02:59:00","1.15682","1.15675","1.15689","1.156715","286"
"2021-11-06 03:00:00","1.156605","1.15682","1.15682","1.156585","242"
"2021-11-06 03:01:00","1.15668","1.156595","1.15669","1.156595","264"
"2021-11-06 03:02:00","1.156695","1.156675","1.15689","1.156675","267"
"2021-11-06 03:03:00","1.156695","1.1567","1.15672","1.15666","239"
"2021-11-06 03:04:00","1.1567","1.156685","1.15672","1.156645","208"
"2021-11-06 03:05:00","1.156695","1.156695","1.156735","1.15666","216"
"2021-11-06 03:06:00","1.156635","1.156695","1.156695","1.15661","198"
"2021-11-06 03:07:00","1.156645","1.156645","1.156675","1.156615","242"
"2021-11-06 03:08:00","1.156685","1.156655","1.156705","1.156615","224"
"2021-11-06 03:09:00","1.15664","1.15669","1.156705","1.156625","184"
"2021-11-06 03:10:00","1.156805","1.156645","1.15684","1.156635","242"
"2021-11-06 03:11:00","1.156805","1.15681","1.156845","1.156765","226"
"2021-11-06 03:12:00","1.15676","1.156805","1.156805","1.156725","224"
"2021-11-06 03:13:00","1.15681","1.15678","1.156835","1.15675","194"
"2021-11-06 03:14:00","1.156875","1.156815","1.1569","1.15673","245"
"2021-11-06 03:15:00","1.156895","1.156865","1.15692","1.156855","215"
"2021-11-06 03:16:00","1.156925","1.156895","1.15695","1.15688","216"
"2021-11-06 03:17:00","1.156875","1.15693","1.156955","1.156855","201"
"2021-11-06 03:18:00","1.15685","1.15687","1.15689","1.15683","205"
"2021-11-06 03:19:00","1.15674","1.156855","1.156855","1.15672","219"
"2021-11-06 03:20:00","1.15674","1.156735","1.156815","1.156685","267"
"2021-11-06 03:21:00","1.156735","1.15673","1.156775","1.15671","183"
"2021-11-06 03:22:00","1.15676","1.156735","1.15677","1.15672","139"
"2021-11-06 03:23:00","1.156775","1.15675","1.156785","1.156715","173"
"2021-11-06 03:24:00","1.156735","1.156765","1.15677","1.156725","195"
"2021-11-06 03:25:00","1.156725","1.156735","1.15676","1.156705","221"
"2021-11-06 03:26:00","1.15672","1.156735","1.15676","1.156685","220"
"2021-11-06 03:27:00","1.15671","1.156735","1.15674","1.156695","227"
"2021-11-06 03:28:00","1.15697","1.15672","1.157","1.15669","297"
"2021-11-06 03:29:00","1.156895","1.15698","1.156995","1.156865","239"
"2021-11-06 03:30:00","1.156895","1.1569","1.15692","1.15686","237"
"2021-11-06 03:31:00","1.156895","1.156905","1.15693","1.15687","229"
"2021-11-06 03:32:00","1.156895","1.15689","1.15696","1.156875","176"
"2021-11-06 03:33:00","1.15682","1.156895","1.156895","1.156815","192"
"2021-11-06 03:34:00","1.156785","1.15683","1.15684","1.15677","165"
"2021-11-06 03:35:00","1.156775","1.156795","1.156825","1.156745","191"
"2021-11-06 03:36:00","1.15678","1.156765","1.156795","1.156715","206"
"2021-11-06 03:37:00","1.15678","1.15678","1.156805","1.15675","201"
"2021-11-06 03:38:00","1.156725","1.15678","1.15681","1.156705","174"
"2021-11-06 03:39:00","1.156885","1.15674","1.15692","1.156735","221"
"2021-11-06 03:40:00","1.157185","1.156895","1.157195","1.15689","277"
"2021-11-06 03:41:00","1.157325","1.157175","1.157345","1.157125","267"
"2021-11-06 03:42:00","1.15718","1.15732","1.157325","1.15717","260"
"2021-11-06 03:43:00","1.15708","1.157185","1.157215","1.157055","266"
"2021-11-06 03:44:00","1.157095","1.157075","1.157155","1.157075","236"
"2021-11-06 03:45:00","1.15687","1.157085","1.157095","1.156835","231"
"2021-11-06 03:46:00","1.15687","1.15687","1.1569","1.156825","210"
"2021-11-06 03:47:00","1.156765","1.15687","1.15689","1.156725","209"
"2021-11-06 03:48:00","1.156735","1.156755","1.15679","1.15671","185"
"2021-11-06 03:49:00","1.15671","1.156745","1.15677","1.15666","292"
"2021-11-06 03:50:00","1.156725","1.156715","1.156755","1.156675","187"
"2021-11-06 03:51:00","1.156765","1.15673","1.156885","1.156725","156"
"2021-11-06 03:52:00","1.1567","1.156775","1.156785","1.156675","183"
"2021-11-06 03:53:00","1.156655","1.1567","1.156715","1.156635","133"
"2021-11-06 03:54:00","1.15669","1.156645","1.156755","1.156585","212"
"2021-11-06 03:55:00","1.156745","1.15669","1.156755","1.156635","235"
"2021-11-06 03:56:00","1.156735","1.15672","1.156845","1.15666","185"
"2021-11-06 03:57:00","1.156825","1.15675","1.156845","1.156715","178"
"2021-11-06 03:58:00","1.156795","1.156825","1.156875","1.156775","238"
"2021-11-06 03:59:00","1.15679","1.156795","1.15682","1.15678","88"
